filename,width,height,class,xmin,ymin,xmax,ymax
f59fd2ad-4d7f-4527-9db1-7e07cc1f60e4___UF-GRC_YLCV_Lab-02105_JPG.rf.da49e3cf0a657ad6cb8a659af4665684.jpg,256,256,yellow_leaf_curl_virus,29,22,212,223
221b0575-215a-430d-a728-60020b7ad160___GH_HL-Leaf-340_JPG.rf.db345d892a69dab2a91e33f2d46886a8.jpg,256,256,healthy,38,20,208,242
Tomato___Tomato_mosaic_virus_original_d6e833a9-cf89-4d75-a524-7a52356b08de___PSU_CG-2358-JPG_f8f54d9c-b4bb-432b-8fe3-b0f7bda381c3_JPG.rf.da6c99a18dd6d635df173bc965c73b17.jpg,256,256,mosaic_virus,13,29,179,192
5af43679-cda7-4cdc-8d9f-e962e22e68c5___Crnl_L-Mold-8654_JPG.rf.dc0bb10c3706a595bd65f811b83c56f4.jpg,256,256,leaf_mold,41,22,254,238
169a7634-85a7-4096-85a3-4e75de98defe___PSU_CG-2226_JPG.rf.daa0f7030298b3c6ae7e436baa18844b.jpg,256,256,mosaic_virus,54,26,193,210
ea697bbb-9f03-4415-980e-9966f66f1e8c___Com-G_SpM_FL-8678_JPG.rf.db4a76a2437857e47f78fccf1a0f28d1.jpg,256,256,spider_mites,62,14,221,210
ea697bbb-9f03-4415-980e-9966f66f1e8c___Com-G_SpM_FL-8678_JPG.rf.db4a76a2437857e47f78fccf1a0f28d1.jpg,256,256,spider_mites,37,219,123,245
Tomato___Tomato_mosaic_virus_original_f81551fc-f506-4217-8e73-0e81501ffa36___PSU_CG-2389-JPG_62f1f96a-ad56-44d6-baba-9fb8b0eff384_JPG.rf.da92342f9d8a27e158536eb06ad5ae13.jpg,256,256,mosaic_virus,51,87,219,222
fcda5137-4f0a-4734-89a5-13d5bd119942___Matt-S_CG-7550_JPG.rf.ddc079c83837ce4b624c900430bdb0a0.jpg,256,256,septoria_leaf_spot,8,4,244,217
81581795-ff9e-4e07-9135-e421e03d96e9___GCREC_Bact-Sp-5652_JPG.rf.dca17acd204c0028c7e48880fad11888.jpg,256,256,bacterial_spot,24,6,207,237
f6ff635e-d975-4fac-b88e-e831bd14b8d0___YLCV_GCREC-2488_JPG.rf.dc3a1f1f6cc08bb304dcc65188e6d87b.jpg,256,256,yellow_leaf_curl_virus,26,0,239,210
c1b331bd-edf3-4623-bf39-01c3c4fe6105___UF-GRC_BS_Lab-Leaf-9299_JPG.rf.dcbf0f8c120ac94f54abedd5045b83d1.jpg,256,256,bacterial_spot,13,1,250,247
82b12772-f0ea-4d47-9e1e-8f03bb1c20c5___RS_Erly-B-7429_JPG.rf.ddb37515b21ed8b10879a59dbdbb8d87.jpg,256,256,early_blight,36,9,242,242
f4443d44-95d1-4a98-8373-ee9f3cd3396b___UF-GRC_YLCV_Lab-01784_JPG.rf.dde587f76855d09873f6d6b35e09e111.jpg,256,256,yellow_leaf_curl_virus,12,12,246,218
8da3d37b-f88f-43a6-a1d2-da605a3faeb0___Crnl_L-Mold-7181_JPG.rf.dbd2c610c9fecf19b0ff3cdbb86c7748.jpg,256,256,leaf_mold,17,14,231,225
d3fddfab-b65c-43e2-bceb-e72ce73f33eb___GCREC_Bact-Sp-3810_JPG.rf.ca397f984a0ca215ce390a76adc33a81.jpg,256,256,bacterial_spot,27,6,235,241
297feea8-4707-4d39-a6af-b1c0e3403935___RS_Erly-B-7816_JPG.rf.ddef503d6ae530e686da5df1f407ea83.jpg,256,256,early_blight,40,20,209,243
293dddf9-f5e5-42de-ab68-f1cad0f69a43___GH_HL-Leaf-232_JPG.rf.de3c684159967101288a8fa19dd92786.jpg,256,256,healthy,47,10,224,233
d1dfc5c2-9605-419b-826f-58691f793758___JR_Sept-L-S-2674_JPG.rf.dbcd38f3ec59c0ab6b7f4d87a5c3c4ec.jpg,256,256,septoria_leaf_spot,14,15,231,242
65773c21-d788-4c22-84b4-91257a603e74___GHLB_PS-Leaf-13-Day-7_jpg.rf.dbd528b88919e8e57bc6d4652b19628a.jpg,256,256,late_blight,37,21,218,236
862cca81-2acd-4a2b-89aa-bd01d9524d7b___JR_Sept-L-S-2577_JPG.rf.dcd39688697fec97119018fbf8de1da6.jpg,256,256,septoria_leaf_spot,47,8,176,213
bf7b77e1-6438-45ee-b226-cb69b745a4bc___Crnl_L-Mold-8756_JPG.rf.dd43644baa9ec9c64c36907a322281f9.jpg,256,256,leaf_mold,27,15,249,215
75243ce6-3b50-40cd-916f-55ff316529ef___Com-G_TgS_FL-7968_JPG.rf.de42ea8ccbb4d822b6451d7c1c36f9ae.jpg,256,256,target_spot,25,7,249,231
b4aa6858-29d7-4ff7-9225-e5f003ce8566___GHLB2-Leaf-8856_JPG.rf.df071934b8d4a8f7210bd983bba492a3.jpg,256,256,late_blight,52,55,218,190
c66b04ac-ccad-45d7-bc89-d2280090a2a9___Com-G_TgS_FL-9864_JPG.rf.e0fc8b7eb9a6f70b4010195da5904405.jpg,256,256,target_spot,36,10,214,230
e398668b-1722-455b-ab4e-a2be1203c7d6___Keller-St_CG-2001_JPG.rf.deee80287ab68f277c55819ae0f9eb90.jpg,256,256,septoria_leaf_spot,74,39,214,200
42ef04d9-9bea-4bd2-9ea4-54cb16c9be24___RS_Erly-B-9616_JPG.rf.e148867173e6c550eae6337321759ed7.jpg,256,256,early_blight,32,9,236,247
e0dfc57d-80fa-4f2d-9e8a-e2471101735a___YLCV_NREC-2389_JPG.rf.e0e79ca839f4b5e9d3acdd5e27b6257e.jpg,256,256,yellow_leaf_curl_virus,41,17,233,215
e0dfc57d-80fa-4f2d-9e8a-e2471101735a___YLCV_NREC-2389_JPG.rf.e0e79ca839f4b5e9d3acdd5e27b6257e.jpg,256,256,yellow_leaf_curl_virus,151,196,218,224
80c3b18f-a436-47f7-9153-2a24197f6b69___RS_Erly-B-9593_JPG.rf.df7a977fcffaea299dd3ae209c2f113f.jpg,256,256,early_blight,14,5,253,251
bbb591c0-02ad-4a17-a1b5-6736ca9f9e1c___Com-G_TgS_FL-8372_JPG.rf.dfd1f3bf3632b401e1a2edb5b1fa2eeb.jpg,256,256,target_spot,11,3,245,239
6545ca24-20cc-4544-9f5e-ec0624c2466e___Crnl_L-Mold-8790_JPG.rf.e22237faffc4ceac9e04291f32375ded.jpg,256,256,leaf_mold,45,11,239,230
8ac21e2c-f953-4e96-8d43-e82dae24017e___RS_Erly-B-7459_JPG.rf.de6265fc6205c99011883726225a605e.jpg,256,256,early_blight,0,7,117,197
e768c481-b879-46c5-bfda-cb848ee26828___UF-GRC_YLCV_Lab-08452_JPG.rf.e2e4c24f3a400971ec68f8b5a5a85d21.jpg,256,256,yellow_leaf_curl_virus,34,6,239,246
fd39fa01-b5c6-443d-a5f8-5e6edee2fdf8___GCREC_Bact-Sp-3154_JPG.rf.e13d70bc80408b6ad7dbd704cbc317ab.jpg,256,256,bacterial_spot,32,13,227,244
d8106a03-3742-4e57-9ea7-d634b56c76cf___PSU_CG-2265_JPG.rf.e258efad0dbbfa5358ad8291332ffb61.jpg,256,256,mosaic_virus,78,35,216,218
44902d94-0273-4f60-ae20-d0ea4b202452___RS_Late-B-5587_JPG.rf.e2239b925e8ba356d3658a237b3d8cfa.jpg,256,256,late_blight,18,33,248,199
e1bc3655-3e79-46d9-9e8b-38e600b73611___Com-G_SpM_FL-1753_JPG.rf.e11e9265c3f19a66e782b8990db26eb1.jpg,256,256,spider_mites,33,7,189,236
a98fa7c9-5ed7-4232-8ea8-28cf75c7869e___RS_Late-B-6888_JPG.rf.e1e4effcc4ea6f6dc59085000455fe20.jpg,256,256,late_blight,6,4,229,248
de15e42f-fe73-48a2-bfa1-4041b56417ed___UF-GRC_YLCV_Lab-02329_JPG.rf.de976f6f8224f6e587d204ec827f7aa6.jpg,256,256,yellow_leaf_curl_virus,29,10,234,242
ff354b62-5981-43d1-8cfe-ac58bc20ca20___GH_HL-Leaf-221_JPG.rf.e28d947035c4f184953545e9c57f2c5d.jpg,256,256,healthy,16,7,245,240
ed6a8fb9-9fa8-4d3d-a727-676ec58d147a___RS_Late-B-7036_JPG.rf.e31a86de91983efc7b754a46ca37540f.jpg,256,256,late_blight,1,7,256,241
33730016-a830-406f-b969-c50f70adf1df___JR_Sept-L-S-2530_JPG.rf.df28af58c9ed073fb55dc31ae68f4386.jpg,256,256,septoria_leaf_spot,27,13,250,192
c5fde521-4d6d-4efe-8157-2d0a306f51e4___Com-G_SpM_FL-1482_JPG.rf.e21611c71e27f9a2d59c3f774bac5c82.jpg,256,256,spider_mites,59,21,177,218
79016043-851a-459e-85ee-2c321a5217ce___Com-G_TgS_FL-0725_JPG.rf.e34be38ae7e7c63f17ccc0ad82f04e05.jpg,256,256,target_spot,21,5,200,240
79016043-851a-459e-85ee-2c321a5217ce___Com-G_TgS_FL-0725_JPG.rf.e34be38ae7e7c63f17ccc0ad82f04e05.jpg,256,256,target_spot,130,172,247,234
e5d1a9ef-23a4-45ee-ae3d-62644b71d803___RS_Late-B-5412_JPG.rf.e36fbcda5e057e7a1f1f4b7efc778d15.jpg,256,256,late_blight,52,4,244,244
abc565cd-fe1c-4839-ad1f-5721d4506a2c___Crnl_L-Mold-9082_JPG.rf.e2f8ada7316427c3da0a02620d6c258a.jpg,256,256,leaf_mold,37,2,190,212
abc565cd-fe1c-4839-ad1f-5721d4506a2c___Crnl_L-Mold-9082_JPG.rf.e2f8ada7316427c3da0a02620d6c258a.jpg,256,256,leaf_mold,167,192,242,233
c551c562-b93a-4b2e-9058-12519414b3ff___Matt-S_CG-2882_JPG.rf.deba16a5f1fb1fc85b4005105725c18d.jpg,256,256,septoria_leaf_spot,14,15,241,228
750103c8-a938-49a6-b8af-71eeb7596acb___Matt-S_CG-6872_JPG.rf.e485a87424d8343b3433f4bcc572ebd3.jpg,256,256,septoria_leaf_spot,23,16,222,249
Tomato___Tomato_mosaic_virus_original_5ab64087-b61c-48b9-9db7-5c6ce3eeefcd___PSU_CG-2299-JPG_19b1b791-256f-4493-9042-f796abf4851c_JPG.rf.e2259b3ca67405ba8a547f1ccb010838.jpg,256,256,mosaic_virus,35,17,221,226
68195fab-d012-4532-8b71-6ec8812ceb89___Crnl_L-Mold-9043_JPG.rf.e3bed88353c969b356ca3c58dfc027cb.jpg,256,256,leaf_mold,17,4,244,238
e99379ba-b894-4930-bd39-49298c466fec___Matt-S_CG-7492_JPG.rf.e5bd8942952673478e06407a182f1a36.jpg,256,256,septoria_leaf_spot,99,7,245,247
e99379ba-b894-4930-bd39-49298c466fec___Matt-S_CG-7492_JPG.rf.e5bd8942952673478e06407a182f1a36.jpg,256,256,septoria_leaf_spot,5,140,108,221
f4e7971e-2b38-49c8-9cd8-7d0a5431ac40___Com-G_SpM_FL-1567_JPG.rf.e4a90c4e267531570df07b487e6ced2f.jpg,256,256,spider_mites,52,13,176,218
bc622d59-72a1-4220-b75d-b91651d8b53d___Com-G_SpM_FL-9411_JPG.rf.e70c297fb5cbb42c339e4bb9b94c7e55.jpg,256,256,spider_mites,53,25,201,235
0621aab4-b9fd-4012-b0a6-ba72e63cd87d___RS_Erly-B-8220_JPG.rf.e4ee71f02dd356a769bf9b71cb9b6e6e.jpg,256,256,early_blight,12,5,241,248
5014af80-1e3c-4a8b-9722-f90e874cbf42___Crnl_L-Mold-8991_JPG.rf.e48ca2726aa4aab8f46c5cd0db7eb575.jpg,256,256,leaf_mold,10,6,225,227
65d7e8ff-9197-4211-a1b7-850c3a74f740___PSU_CG-2073_JPG.rf.e608b17d739f3606bf1a3633ef31e5d7.jpg,256,256,mosaic_virus,79,48,196,203
Tomato___Tomato_mosaic_virus_original_b6301c1d-250f-43df-a7e9-ab9d61c1c8b8___PSU_CG-2296-JPG_447d0d1c-1170-4931-887f-9dd8d8f949ef_JPG.rf.e66cabc95b048ea3d131e71536d00139.jpg,256,256,mosaic_virus,37,34,248,198
7076ebe9-be52-4b6e-a667-a3ce940a0cbc___RS_Late-B-5392_JPG.rf.e64c359785ca659cc1c6f3f83f106b97.jpg,256,256,late_blight,18,15,220,246
83066a1d-3c45-452b-af6e-55d6782c152d___Com-G_SpM_FL-9398_JPG.rf.e1914ee42431dacd2bf30e7947006159.jpg,256,256,spider_mites,41,18,207,218
e0c90a47-7d39-4bad-b6b2-b5ce16c9c95f___GCREC_Bact-Sp-5717_JPG.rf.e7693af71b4a75ad529673b1c5842c54.jpg,256,256,bacterial_spot,19,3,224,248
d94e7f33-7c00-4541-8bb2-ba6314f68c0e___Crnl_L-Mold-6885_JPG.rf.e65eee6bfe14884664e49b00a4119318.jpg,256,256,leaf_mold,20,11,207,225
e941c8ba-5fce-481c-aba5-4b272c5a0be6___GCREC_Bact-Sp-3197_JPG.rf.e795d2aebd08d6207284b7e04f3f9013.jpg,256,256,bacterial_spot,21,8,244,247
Tomato___Tomato_mosaic_virus_original_27ebc6ca-9094-46c1-9fa7-35432b9adb93___PSU_CG-2310-JPG_e319abb0-3129-4918-a68a-6396ed999370_JPG.rf.e4fa26ffcd1dfd1567c340ee6c63d8a2.jpg,256,256,mosaic_virus,22,42,223,216
930bcd42-1c53-414c-94e5-8b270920ed68___RS_HL-0156_JPG.rf.e77a915eed8827b7e738e0eb27f11d31.jpg,256,256,healthy,45,17,187,216
930bcd42-1c53-414c-94e5-8b270920ed68___RS_HL-0156_JPG.rf.e77a915eed8827b7e738e0eb27f11d31.jpg,256,256,healthy,12,203,134,255
930bcd42-1c53-414c-94e5-8b270920ed68___RS_HL-0156_JPG.rf.e77a915eed8827b7e738e0eb27f11d31.jpg,256,256,healthy,123,205,236,249
ee03c96e-d088-4054-8448-27894f7d9609___Com-G_TgS_FL-0979_JPG.rf.e6d560ac525994baed469a5589a51d92.jpg,256,256,target_spot,7,10,231,251
d0afa6c0-1ed2-4c53-bf88-a15ed11ed800___GCREC_Bact-Sp-3742_JPG.rf.e80a4621efb8c7d121473309142d4c2f.jpg,256,256,bacterial_spot,6,9,249,247
66348a1f-6ca3-43c3-9883-ccf79c8dec89___GCREC_Bact-Sp-3640_JPG.rf.e766f8d71e1eec4e7c2319f135c50291.jpg,256,256,bacterial_spot,26,20,251,256
ad49cc13-6cea-41cf-a3c1-2a5c55db56dd___Com-G_TgS_FL-9893_JPG.rf.e55f3adaaebefd92c613e11489679647.jpg,256,256,target_spot,47,13,205,228
dd5b3796-c2c2-4277-ab0f-cfee6d0f661a___Matt-S_CG-7589_JPG.rf.e6baad059ebf9e367aa27bb932d42371.jpg,256,256,septoria_leaf_spot,34,7,230,207
f078919a-fdf3-49b4-b477-32df12c9a0f8___UF-GRC_YLCV_Lab-01471_JPG.rf.e822037b79bb3dfe44247ca48f4c5a38.jpg,256,256,yellow_leaf_curl_virus,15,5,234,225
661574bd-8e14-4cf6-8b39-28190239ddc6___RS_Late-B-5305_JPG.rf.e7ef9812166effd1048028df995b0305.jpg,256,256,late_blight,14,4,238,245
b129abcf-f10f-49b0-8dc3-d5c3d4dbde16___Com-G_SpM_FL-8855_JPG.rf.e3e5b504e9d88513e0b54100501f2c99.jpg,256,256,spider_mites,27,19,217,247
d88a4391-329a-490b-8cd9-2d2612176aba___YLCV_GCREC-2842_JPG.rf.e843c4f26002f3749d9fb911a0406599.jpg,256,256,yellow_leaf_curl_virus,21,9,209,222
d83e3292-0be8-43b9-8215-4705a452a08a___Com-G_SpM_FL-1642_JPG.rf.e96575e9ef59946c4db102d25d04a290.jpg,256,256,spider_mites,52,7,220,243
8201420e-f1d6-4ae1-9d30-4e63911f38cc___Com-G_TgS_FL-0788_JPG.rf.e79e293ec910fe8f2f805be156dbe4fe.jpg,256,256,target_spot,35,12,230,232
Tomato___Tomato_mosaic_virus_original_ecc79dcf-6446-4df2-a8c8-ab322effeec3___PSU_CG-2220-JPG_9a6d9c88-c90d-46fc-a37f-45c5011a356d_JPG.rf.e826ff6df89f71569a174eec7b5263fe.jpg,256,256,mosaic_virus,28,89,211,218
5b86ab6a-3823-4886-85fd-02190898563c___RS_Erly-B-8452_JPG.rf.e7ee4a458c996fcf258b716c57f5fe88.jpg,256,256,early_blight,15,9,252,243
Tomato___Leaf_Mold_original_60c13496-85a3-4c97-8242-d7c61bdd3a1f___Crnl_L-Mold-6936-JPG_e61fda1f-d42b-4f97-8d53-661dd7cf7ec7_JPG.rf.e84002e7735418c9b0cbed331baf800b.jpg,256,256,leaf_mold,42,13,226,221
Tomato___Tomato_mosaic_virus_original_9c96bbe3-5599-4e31-996f-ae37d75872f5___PSU_CG-2215-JPG_3ebfd1b4-cba0-4a76-8500-f03744be771c_JPG.rf.e9ce4a581b556ff77d0d0667e1b406a7.jpg,256,256,mosaic_virus,84,28,225,244
b9c8c02c-146e-4d10-b16d-d6d4b245eff9___GH_HL-Leaf-233-1_JPG.rf.ec6d691dd1468fdc6d2efa1febaed7e2.jpg,256,256,healthy,14,25,248,238
Tomato___Early_blight_original_48749ece-911d-440f-873d-475e58132969___RS_Erly-B-7479-JPG_ce01f117-65a4-4717-97ae-d8ce3efd4c74_JPG.rf.e9d131729446db2cae3b98b24fbf0165.jpg,256,256,early_blight,0,0,210,242
dd3d0413-2148-40fb-9707-21899ff9a2b4___Com-G_TgS_FL-9743_JPG.rf.eb8eaed1fa337edd7ca369e9a7d71081.jpg,256,256,target_spot,39,15,239,219
86fc4cf2-717a-4a8d-a1f1-3234c235a25e___Com-G_TgS_FL-8082_JPG.rf.e9c927ae9a7ab9e22345be11b0a4af8b.jpg,256,256,target_spot,36,7,216,256
e8d0f3de-312b-4316-aca4-798a51ebd423___GH_HL-Leaf-520-1_JPG.rf.eabd48dbcb4f9f9ac00eef030051977c.jpg,256,256,healthy,71,38,196,213
646aa524-ba89-4228-bd91-16d693ff1283___Com-G_SpM_FL-8835_JPG.rf.ec7c2cb5273a65b8b02b63b9f856e179.jpg,256,256,spider_mites,34,14,207,237
Tomato___Leaf_Mold_original_6e230511-861d-4ae8-8212-374417841b4c___Crnl_L-Mold-8894-JPG_30805b5e-9d27-481a-b425-a3c891a7f9e6_JPG.rf.ece116ea4f5d08bdb7a04bc1f0ebedf0.jpg,256,256,leaf_mold,13,29,234,252
aaa4e010-ef65-4513-af1c-be9fb857fe5d___GCREC_Bact-Sp-5895_JPG.rf.e54ae52228a45e0f9475d931581f283c.jpg,256,256,bacterial_spot,36,4,232,248
6246e722-c34f-46cf-b670-0f403456cea1___RS_HL-9969_JPG.rf.ea586fb047057fb5e2730ccf23cfafa6.jpg,256,256,healthy,16,12,240,245
5688c1fd-cd1f-4fb5-9e0b-d12c0c095023___RS_Erly-B-9511_JPG.rf.ead596dd050e31f53c795f6c463f7a26.jpg,256,256,early_blight,9,22,233,238
c78483c5-424f-4a5f-aab3-5b909b62a7e6___RS_Erly-B-7541_JPG.rf.ec3526514f3e4b0c20e08eab6186a024.jpg,256,256,early_blight,40,3,224,242
e2acf01a-92f6-47b2-bc21-e830899f9f0b___GHLB2-Leaf-95-2_JPG.rf.ed2b10eca9cf68b805053f05844e70c7.jpg,256,256,late_blight,48,29,189,216
de7feb7f-caf7-4f98-90d4-096b0f130817___Crnl_L-Mold-6629_JPG.rf.e9b2a85e458cd87e6ce0795e17d82f08.jpg,256,256,leaf_mold,25,22,244,247
db085918-0f2d-425a-8b10-ed5b7e6e4eb4___JR_Sept-L-S-2531_JPG.rf.ecdd974fb33e0307351ec29df289a458.jpg,256,256,septoria_leaf_spot,10,20,244,195
40b67c0a-5dd8-435c-80ed-764593d2147a___RS_Erly-B-7577_JPG.rf.ebfd00dd9c43e0b5f7a9e7692536b3b2.jpg,256,256,early_blight,27,0,256,243
265940d8-b4e9-446f-b977-3cbd9ee4f789___RS_Erly-B-9595_JPG.rf.e8818b827505e9e4ac6fcd6e9e43b101.jpg,256,256,early_blight,42,6,237,246
bb240371-2ef1-4421-a638-41ba2ef45b83___Com-G_SpM_FL-1134_JPG.rf.eb25cd157c84431f16654d9afe398538.jpg,256,256,spider_mites,32,12,217,242
d86c94be-ba68-495b-a795-70f5ad699d16___YLCV_NREC-2652_JPG.rf.ecb740aef16b142db8cb7ca505e4efac.jpg,256,256,yellow_leaf_curl_virus,39,28,190,193
d86c94be-ba68-495b-a795-70f5ad699d16___YLCV_NREC-2652_JPG.rf.ecb740aef16b142db8cb7ca505e4efac.jpg,256,256,yellow_leaf_curl_virus,110,185,200,218
e769b3f0-9c74-4bc7-b9a4-8da25d2e833d___Com-G_TgS_FL-7979_JPG.rf.ed299e9d6d9e1e6fee495fe0352a060a.jpg,256,256,target_spot,22,15,230,242
b5142952-d782-4b4a-bf1b-db96da849191___RS_HL-0081_JPG.rf.ee771e4bf65c9debad28c87e9edce5b0.jpg,256,256,healthy,34,12,215,230
eb816984-283e-4a3b-846d-9bf24b1cce8d___GHLB_PS-Leaf-37-2-Day-13_jpg.rf.ed5c200a48bc36583f21a43658811dcd.jpg,256,256,late_blight,54,27,204,232
eccf8abf-a178-464f-ba55-1d203f5f8a47___RS_Erly-B-6395_JPG.rf.ee8a570e61cedf25003addb417f6b529.jpg,256,256,early_blight,36,17,211,222
ac69040d-afbe-4ce7-a69c-49e755822981___Matt-S_CG-7815_JPG.rf.eec1f011be2439902f6219286e8cb3ba.jpg,256,256,septoria_leaf_spot,22,8,233,248
ebe35c7b-1f88-42ba-9321-9aa9af6b0b5e___JR_Sept-L-S-8556_JPG.rf.ee46f8c0d3be451bd31edd812090eee4.jpg,256,256,septoria_leaf_spot,40,10,223,250
d01d616c-7259-461f-9f3e-98fa7a3f86e1___RS_HL-9922_JPG.rf.edcf1d51c378e7a67f133a2136d29019.jpg,256,256,healthy,22,5,237,248
d4fb9280-f7ef-4a32-9c1d-9162b666278c___Matt-S_CG-0906_JPG.rf.ed672c1e29956b0881265434a921be45.jpg,256,256,septoria_leaf_spot,32,29,245,236
4d4da4c4-3de3-4eb5-93d4-a78bf274270b___RS_Erly-B-9538_JPG.rf.ee753806bc6d71d240af1258f4674ec4.jpg,256,256,early_blight,38,1,232,249
63612a6e-c1f1-4ae1-9741-52c28b264dfa___GH_HL-Leaf-464_JPG.rf.ee0e2b1e2a115b3601510eb18eaf56fe.jpg,256,256,healthy,35,19,234,235
b5e5a3bd-a8c8-46fc-928f-f0bb083b9a4e___GHLB2-Leaf-8550_JPG.rf.ef473fba03809e3ef154e1677075746f.jpg,256,256,late_blight,13,0,213,214
991e23a3-fcbf-492b-8972-625779855b0e___RS_HL-0486_JPG.rf.ed9d703ba82551633551c95047e29262.jpg,256,256,healthy,39,15,217,250
bfbf7eb4-8a12-4595-96f7-dcec497d3917___RS_Erly-B-7682_JPG.rf.ef1f90014373d07bd98bab68a95d1f8d.jpg,256,256,early_blight,31,10,234,238
dcad7d32-dc64-4fa4-a3fc-7ac8cd277285___JR_Sept-L-S-8437_JPG.rf.ee4882bfca37c9160aef783aefc0adcb.jpg,256,256,septoria_leaf_spot,6,5,149,153
939c6274-f21d-4d60-88db-c882d85d0b19___Com-G_TgS_FL-1025_JPG.rf.ee1ff2c795092a523ceb388474cfbb4e.jpg,256,256,target_spot,26,13,234,231
c66db186-88ba-48d5-aa14-41eaa4d172bd___Crnl_L-Mold-9079_JPG.rf.efbfa0b7128f49ab75e43a47216b695b.jpg,256,256,leaf_mold,54,10,191,252
bb2586ff-9676-4100-89f7-200d9ce5ecd6___RS_Erly-B-9386_JPG.rf.efc6a7da9f331c05259c8927ba013833.jpg,256,256,early_blight,40,2,207,251
a76a99f6-5e6d-4ca1-aabb-369019686a5e___Com-G_SpM_FL-8752_JPG.rf.efd9d31ecb93989abbcfaddc6dbf9abf.jpg,256,256,spider_mites,47,7,211,244
aabba450-a441-4097-9256-ad41e3eeaf23___Com-G_TgS_FL-0646_JPG.rf.efeed2c2177f033b4cda1a3de13e77db.jpg,256,256,target_spot,27,8,246,245
87f08e15-5b2d-4d01-b83b-fd958eba02d4___GH_HL-Leaf-434-2_JPG.rf.eff85f7bc3c064e857e72be3dca2e414.jpg,256,256,healthy,30,15,206,233
ecafc299-bc29-4b5a-9a9b-537362b81ed2___RS_Erly-B-7435_JPG.rf.f04b026180440b759c862c736bd5a232.jpg,256,256,early_blight,16,10,240,246
e6be8040-6122-4d04-a9ad-786059a76191___YLCV_NREC-2914_JPG.rf.f089a23e0f3f3f6eee86cb7027eb1448.jpg,256,256,yellow_leaf_curl_virus,44,23,227,210
a8ce6b5a-1f27-4e8c-9c53-989674ae4c4b___Crnl_L-Mold-6649_JPG.rf.f145c63938dc132bd784805abbaac77b.jpg,256,256,leaf_mold,22,23,254,203
de618e1c-a280-4294-a531-f0c94dc33c99___Keller-St_CG-2024_JPG.rf.f0f7c1d4cb5add8d9a4ff5e21c292ef9.jpg,256,256,septoria_leaf_spot,42,19,225,231
9397ecfe-6f1f-47cf-8549-43711ec0e734___GH_HL-Leaf-213_JPG.rf.f19e1bc89dd1ff61adc8653e26db5b24.jpg,256,256,healthy,17,9,241,251
08233234-a3af-4040-8814-eb13f89802dd___Keller-St_CG-2009_JPG.rf.f10eb37f2f662b7aa5e644e9391ff6d4.jpg,256,256,septoria_leaf_spot,54,18,229,214
93425b8b-4f69-47ec-bbd7-15723bd9b563___GCREC_Bact-Sp-6004_JPG.rf.f2598f147d7913b85bbfbcb3bdc06c3c.jpg,256,256,bacterial_spot,26,16,232,248
55bda748-2593-42ff-b928-f6cf4f066940___Com-G_TgS_FL-8389_JPG.rf.f0429053bc4ac775528608cc2f8bd3a3.jpg,256,256,target_spot,29,1,226,237
d51bab26-dc22-4587-a7ba-e1d97c8ed076___YLCV_NREC-2222_JPG.rf.f235295cf32e1947c88548a77c3d8495.jpg,256,256,yellow_leaf_curl_virus,41,8,219,230
ebaf3d67-cb6b-4b01-be28-f2276db98177___GCREC_Bact-Sp-3649_JPG.rf.f1a041f8ff6faa3dbb3992f516b68370.jpg,256,256,bacterial_spot,26,7,237,246
Tomato___Tomato_mosaic_virus_original_5ecb9930-250d-4fac-9547-e3b5142eec46___PSU_CG-2164-JPG_7ca1a957-fe4d-4ae3-93a4-6309333bf4b3_JPG.rf.f15e2a905d57dd3bf7def6596680dbcc.jpg,256,256,mosaic_virus,73,35,256,203
Tomato___Early_blight_original_65590648-dcda-4455-b1ca-9311e4e6d0af___RS_Erly-B-7659-JPG_1308f6b1-8500-4266-b4a8-a53ea8755eeb_JPG.rf.f20f28d03b50c3154442a53ad9af9c5b.jpg,256,256,early_blight,14,10,250,214
289314a0-89cc-423e-8aad-18fb13b57059___JR_Sept-L-S-8409_JPG.rf.f25ebaea7059d8d1c79be727a80f18bb.jpg,256,256,septoria_leaf_spot,79,13,245,154
289314a0-89cc-423e-8aad-18fb13b57059___JR_Sept-L-S-8409_JPG.rf.f25ebaea7059d8d1c79be727a80f18bb.jpg,256,256,septoria_leaf_spot,102,178,142,256
a9113641-1f7b-4f81-8bdb-56efadec1cb3___GCREC_Bact-Sp-6203_JPG.rf.f20086e8ab3c690552fa46016b5af67e.jpg,256,256,bacterial_spot,23,13,254,247
93cbb115-c3d2-46f4-a8c9-fee6025b2311___Com-G_TgS_FL-0901_JPG.rf.f307c3dd905e28d45452764533836eb1.jpg,256,256,target_spot,21,11,238,256
d6e9c42c-39cb-42a7-8d9b-a926fe21f926___RS_Late-B-6684_JPG.rf.f02af85a07b7626b6aa5904d089b3dcb.jpg,256,256,late_blight,25,1,232,250
f0103a01-4d4e-4960-8654-1ce28f8f113d___YLCV_GCREC-5172_JPG.rf.f442ce85e1dc8edc11a35d084e03becf.jpg,256,256,yellow_leaf_curl_virus,109,26,227,207
f0103a01-4d4e-4960-8654-1ce28f8f113d___YLCV_GCREC-5172_JPG.rf.f442ce85e1dc8edc11a35d084e03becf.jpg,256,256,yellow_leaf_curl_virus,42,191,136,223
